,addy,token,hold,price,holder_count
1202,62qEcq7T34i9cz9d871hxR6EXYbcLAjHQHfdNvQPj1KA,4SNU6C4sHnws4mRMLBMqrSs6pcdTHrSAgnHcCnQXVp6g,1669397207,-1.0,3
1203,FZNJH8MMKkA2vRggp8TVF88jAoh5UpAvQVYrvr16tB5L,4sosJpyrvaGBnrnrzYz82aFofcWbiWEMM4FonNz6jq32,1669386676,-1.0,5
1204,EaHbYPYtNFV2UtKR4dEAXS8vhCp55vCuoHVRCGHeEn7e,4sTZX1VtZH5JHizXFMsdPdMjvxzPkcbiEfLz7QRxf43i,1659117687,-1.0,9
1205,,4swZRRLX3ssJLxMiWWBLFAPduWtojUwdUwAVYyxpmixr,,0.0,0
1206,,4sXx6YfGT3unoZwuqmssLFgHTQ9hAKoCdoCjAgAkF14h,,0.0,0
1207,,4sy4ytRcofkWZW3T9SkV5aw5thwoG9nCiMJuuStyMqWV,,0.0,0
1208,,4t4azncoa9SxCDPQhizYJju5NrZjhaLvmDVyx3bjhDTs,,0.0,0
1209,Aexm9h9nAMdyp4uJpUsewn8s24dMiqvNfVXvkteDXRfe,4t4sQTbCTxwRgpY5xsrQZDG2WbMXkCQ7X1KHPQN5hkqA,1665121777,-1.0,1
1210,CsXLKG2wNbPEMtYk1NWDk6Ap4gs7tXQNJo4PkssLs5yc,4T53szaK2Yw5EbboRUobr4RBZ6XXwektB2GiMt8vP51d,1645485712,0.0,2
1211,,4T66hkiT149Akurcfbgmo1GPi8P2rfzAQg4MaQnbhXoB,,0.0,0
1212,,4t7xxhj2givXSAgSCbvXCEu4h2rJMpRY17yGpGkwRCy8,,0.0,0
1213,9vHPqH5PDMmNWCtc6wwfxfXNb7VRjcDu3xLE9biwU7zd,4tcee4MRxU8tiHM7J2vmANu1esi7Tv75AiCPbevVRTMP,1668616109,14.38,9
1214,4DbpMRs6nErPpeCZ9Q4EtBjbuGTbdwJFXnWG78xxXjwC,4tcxGkUUJKm9r82ycJjiNexpykucqTasboVw4QCY7ymw,1667871479,0.0,6
1215,6t7WUBNU635epRidBdrFNggSgFPbRtwXHs9x1SkWRfA4,4TmHfUHBpRPBLikXv4nSpP7Azgi2BSjmCeWvG1zsPgjF,1644107601,500.0,5
1216,,4TpdDkK8GqqhXrotHWwjATskt4eo76CLAuFcLpytorDG,,0.0,0
1217,,4tqr5xwUaXbwyxmCWeUhQba5bAmcyx2MuBzzqVtvEJG6,,0.0,0
1218,Hro2qQxJpJbFezoaXxgeRojQpBmRJVytEa3MpguLM8uc,4TRZr3ZktkZD1N9BVriByR55r4a4xFiC6mnDN5jhib5q,1671811220,0.0,5
1219,,4tSC5Cd8fZTmxXdSf5ePqef9y4zXCkhbNMjyGaCmZtK4,,0.0,0
1220,AkgSSxCzr7PSTumTe1VnJjxPFf8JxEBUbZzFeBZQmZuC,4TSNTPdXjjxTt5GRx8pT14YDnqhDBUDBJdqMozQhHkts,1673281193,-1.0,5
1221,,4TuphzSSQphnjBrLUUEkymcZcJZ36tHMRjpUnTcPihaZ,,0.0,0
1222,,4TVoC4DYsaCCJsMbevV5RxCE4JY8Boct77yh7pyHwpkJ,,0.0,0
1223,AKT1Hu1wdfjsQvzLpFvVhMhNCe3NLRaModrcMZpSFKNZ,4tVwrWsx8zHhZwNUJdYd9y1xNrcc5xJ64wXVPxSPW761,1653163175,0.0,3
1224,,4TXLBzphGmn11Rky7ErcdaTqUNskzAwD8B3QDR5BHBL5,,0.0,0
1225,D3DYoqJ2ZUDuW4F86En6oLx9F1HpW7Gkt7ccUVTRHjXs,4u3cmNSZUtQDf3YW84bwxvxgSUmEKa5dvf4zeSMe7VL8,1671883327,0.0,3
1226,,4U9A8oECrxtR67wJYz2fRJR43BYjayngrGj5Smi3yjtc,,0.0,0
1227,8i2RWrPjZTC1ntbmvSSyS8bjgtuoMHwL3sEp75Yiksjf,4ub3nt5zEy68JsJC3utKh1v2d37ocM8eZMMe1gPQJuR,1665068375,0.0,8
1228,9uDdkQWKuKzbe95ajZ6XqY9EXzhu7uLzq4TQYb6nfmZw,4uEqTiWNLS6xkxLiZEYk8G1cQsvHSaUMDzkd5tzuZVkz,1652119988,-1.0,1
1229,J8spKXcSzWYFM94ineXx5NUcUWkWU6qDhoycu7Xkj9G2,4um9AFedfWifUzChFiDjaJiqvSye89JKewjLcbpCsY6n,1673092280,-1.0,10
1230,8YZQJ88kXjiYs4njQdo9FVipnSenzvymWNVW4anbgkXZ,4UmpvYs6UZDNySrtDYwm8bhDjwo9zxRCQuYpRvkwBeEt,1641984227,-1.0,1
1231,,4UNFDv6TXRrs9sitCG7a1EjDkueT72dn5NLV32dSqFqv,,0.0,0
1232,Cy4xrMeV5giAEVe3REE24YeeN9CQkdbEX2mpCp62Tdtp,4UprBaEMP7VJtufHwrxfuyETNnGg8ewTDqExkaXLrBK6,1664027456,0.0,3
1233,,4uQ93Bu6DCSkx3yKUVfH85WdatHDGT77XhcNQZVg4PYr,,0.0,0
1234,3SMBiZ1dvQhcUiC3hXjn1QLYdSH2q2GpsTTViehQDG72,4uRMVnUUZGejCWM13f5NuPRr8s3SJNdu9zUYkQvP47XJ,1663079403,-1.0,7
1235,EkKkgNY4fBXhCp7CHHUCfngBtGcvzQDx4LKV1g6aD5xt,4Ut379Auf19Nkm7kit7onmqvFcAeykPUf8e3AG6NHZ1g,1641866716,0.0,3
1236,9QUz8VGi5c9gNjanYA69zUp6PJGHW1wKKn93HG97FYt9,4uU4rCDNLy7wS2ium1y2aYxQeZd2pZ7WGAE55foTDLiF,1665940844,-1.0,1
1237,8i2RWrPjZTC1ntbmvSSyS8bjgtuoMHwL3sEp75Yiksjf,4Uv1zALpUCwPdCzD2uhpmoM5SWCjeL3PzgER2oiNfYvA,1662872775,0.0,5
1238,Dh2i8JZYKgeij1tdrgSm5EYzYNXh1e43GrNP3d756RYd,4V8tRVUK7XLevryUxerzwd7o8FeWHsvV1myr26X4CFsZ,1675789988,-1.0,13
1239,EMvL3zXrFSAFW6GGBU3hP8y54nG5RQ2VrE41XggqRtwu,4VcSdXeWC3XZLkVrPH1DFHiEYYvr9v8UzR9GyYu3Gv2b,1667454738,-1.0,7
1240,GcVLNea2WDdfSLSD5pgjwLhhY4faQafZbNaZ6b49yxd7,4veAn4G6BCzAJyk5xNML71gqah3hrjF827xWUo5hMEVb,1667623912,0.0,3
1241,frogQCpP8LpgfhhpusLvNoRw6sjmsX3Vij7MF8KtHn2,4vJippNWbVP2byTwNyVcEScPuXUAoMwn38NpHKjreRRo,1663622389,-1.0,9
1242,EXDTtpj96jXiMBdpFFCsXtmUbjyLriKQ61s7bS7GWAQh,4vk5jwQL3XPU6mpPgR9ddy9WBUnjnC98RSBoZE1YMqbg,1675805840,-1.0,8
1243,ApVdsJthCuBfx4nFieSqPdgJLpVEFmDMq3T2EwZ4aMtQ,4VkWbQDJey5Vsss6ucvQ586zPVLQwx2ujpgBGcJLzacq,1659547430,0.0,2
1244,CZk74oMnpoTHmjKuqACCUM3wp3euGqHDvF4XZh3WnUCA,4vMaZ4KpCXaKWjtnrGUyRnuLydu4iucUF55JWc5ZfjhU,1657272870,-1.0,1
1245,AtrZcyitGMmJpUibGBYUzExDb4BNfzG1DCcZcVw8QDNX,4vpdxQSk6sX2LPtkuFQBMH97VqacnsgPqpWaZtAYVgFh,1656612867,0.0,2
1246,,4vrrkMTGYuVNEX5aATXYNF4H1Ni4EjrYub7rHGDALAHu,,0.0,0
1247,BdBwcFK1Ax1RhuhCqL5WYcBdTfMgF376iwWUEX4UYgaG,4vrUDUaLcvnCCv6kY6NxdBXgaTiz2aX72ZFEAQrHQEKB,1644430804,-1.0,2
1248,D7iHHazsZerBrd9xX1DPXbBQWtDv9EgKr8qycED6rBpY,4VwLBU2UPTeH4Ajde2PBd6bqGtsdBPbdev3jpUAWRdTb,1675610470,-1.0,6
1249,2shjLNaXvWNo5qJHiWyumCiRA4wPBgBNmM4fTk6CghBu,4vxbABfQcnWtviv6AWEx4j9UrFkkSqkE3SeSVA9JMgkC,1668345585,0.0,2
1250,,4VZrudovZ8GPwSUzA88qtmUYuQcq774yQshtSr88Mirx,,0.0,0
1251,EmTspYQ2JK77USFXAfJNoEWDfaWYQDD8CZKamAf1SPf5,4WAksYSko6JMopt6tpFC1tohNFugJ2oUW2CMh4jsX1aW,1644938626,-1.0,2
1252,H4Z71DgKZh4rrUFaocZf24m9pFDivahaJy23pAJXGYdA,4WcmBAxz2wxazpmTb5neK83wAyZX4cdkKAzCmUaLWScL,1666811587,-1.0,2
1253,,4wE3maUEAiw9CUbJH22Xw7Vxx8iHCB12zamqA3VFVeSB,,0.0,0
1254,BdBwcFK1Ax1RhuhCqL5WYcBdTfMgF376iwWUEX4UYgaG,4wgCXrYpzGHGCu47tPsEcBFx8k5qvqpLc5cQfcKF2wNg,1657396525,-1.0,2
1255,21ESdfgfh8xmnWgC9xd3FfmhPNceoPdVs9RRWtWqZS1c,4wMhENZs9QiZ7RaFGmfREYNshF7BzkyEGFtBSjKBtpaW,1668093108,-1.0,9
1256,A3D7sDsCUVZ8FGinxjQXmwDARswpNVupf9GuztaW5AzS,4wPb8dyiXTnTQVCXCCvTCSF9oZ7PWQCmLEGPuMnuAg53,1651017426,-1.0,1
1257,GcRjyaULDeD81KsxrsBN3zmMnCd17cwCY1szRZpWHcCG,4WRPjEagT2Nz5Bfaa1KZTEFtYe3bEZAoxGtyL7h618m7,1667413875,0.0,2
1258,2HRtvKaFpu5wvZia5NnDb7GWwidBy3JiFjMMx7c9uSux,4WUBrrXzmsboTvaUunUYefuVFhVyuN9yNrmbaCFg4BvL,1665770526,13.5,4
1259,CsywdJRLzyF2kdP3B3CwcLg56Q2M6vsa5ACEYyUmKDeJ,4Wv2H1CAxqm1JsETCeT37XonAgTuULR5t4X2JAxxu86u,1659333635,0.0,5
1260,,4X5DY8NUEYBcTHh9PC9Sv2xjfH7RAHZtgUT1skdRX5WW,,0.0,0
1261,4QqGKwU36MFj3SuMN7e4WQkXbdCVDNaTBMRv2UB3CtvZ,4X7dnKEERb382v9iW4gqQHPC84RhENrzAYN8vrRcAXax,1676044990,-1.0,3
1262,BjThoHGPtFabDedPnW58MqGSUwyS8qNNQGgzGmKzZWUD,4X8JTTHrxTn81HLf6CmHrrFvjMEaLNFcjqoFodywnsRP,1658782555,0.0,4
1263,,4x9B6BqSzjJEv3J1FkshWJngjseUVV6wRQztMaGb6gMg,,0.0,0
1264,5QKcgLJo6cq27WLTruzG26rdBbgFLjbCHJ8vwKyQc8yV,4XDa767DpG5TGbcDjunWNCCMXyjwtQpuKChDEx33YGR1,1660622060,5.8,3
1265,JJiZPkkujkDChhPpA1irpb5XC1aiVbkKVeZCM96adqW,4Xf5rXtBvb6NkpSJLdqPnrgKhq6EwAB5hjgTTb6Ktctm,1654251428,-1.0,4
1266,FtrfyiVpk9PphghV7FNMxTStezaTTdr42FCihXhyUPr8,4Xf9JzrmEZE7CLKKRiywhwTeQ8D3AGiArrAcseSSkYUx,1659516556,-1.0,5
1267,3Wa7QqM3Mzqq1MvWSCddak7HTLpZbazivUWVcTh1TTgG,4XfePZnA15Zv7NSZ9bVHjtKNFyVJfRgVbGC7iH6C2Xav,1669580831,0.0,4
1268,CYBEbBXt7nxb6CgmaHgCKkqwu391yH7Cvq1tHtJ3Dfqw,4xfjZqveEZduVYbZ8jarNWt6zWajxVtM1VRJHkSK964g,1676393924,9.939,2
1269,Cj4wGMCPkNcSJypk5fvJ17XEqd8U3aiDzc3dTEUdA3Rz,4xoxK2b19jnvFcZ6o1NrSy98Jy7cEvaKoRrFzMMVihQc,1668559333,-1.0,4
1270,9iCmzmSKz99X62SyjFnFPnBRaxe9wu57MXbqeTgnYF9Z,4xQHWAoFjPhYFToDWouHFMQPtcNy6wRauMBr1qwsaSMB,1663343264,0.0,2
1271,Esckq2rQhHBKgxTdbsLd3B4G4BvC12uNubAwceTSugBo,4xW245SoSNRsG9HzP9Ku1fchPntu2MFUnETrdzHut5Tw,1673507719,0.0,9
1272,BdBwcFK1Ax1RhuhCqL5WYcBdTfMgF376iwWUEX4UYgaG,4xXqv2rjcEevHZLqy2vvYJh25hWiZDgQbRspt6R8STHD,1643874593,-1.0,2
1273,5qM7Xbs5xekat9yAh3wtvgxD8j8gFyDfUy3tHZ7E7Xxz,4XZ8RgwQdwsEL2pAPzaHbgievBT7ne6GcSPmKjkt5CZf,1673144665,-1.0,8
1274,AbUv8szu5wJPkhBosQkZzenusEqgcvgK4wfAFHRNsvBq,4y2bpBvH4ivCzqvnVMsZq8EhQe3y5zWWQfQNgmd6x92o,1649566429,0.9,8
1275,,4y3aPSoCwfxCP482smBkH2Szbkw1Sx4U1evymnnScwDg,,0.0,0
1276,7AEyCUQbZThvWPv6RL4qD8ymVJm6KhNp39v1XWSmCEZJ,4y53EvszPAUVh9EsUCoVBDyp3aCds8dcwJWJMKXiUZPB,1676306350,10.849,2
1277,CYBEbBXt7nxb6CgmaHgCKkqwu391yH7Cvq1tHtJ3Dfqw,4y91srBrPS8HgLrzm5HEp4ZGma1UkpZ8ThkPK5HiHrXb,1676468302,9.839,7
1278,58MC2MxtYvAz31ziqUYAZfRrpba7CHBVELjegmFimpnK,4YaS19zL4QGMSUUPrNaN6A9Ei7iHuWszsQwiDLwCLVsz,1662117106,-1.0,1
1279,J87XDwsVGZsLrw7FykDgkPBA59oigRngHWgid8pV32kr,4YCXcuLBpBRaYSjZhkN8SCEM3HWqkhkYE2Ccd1pfsutT,1650122189,0.0,9
1280,2vLsLy359kgoBuFLakAJqsYySVSkakRjSzMm8rsNNngd,4YcZgmUsNgRNi7oMAsNL6Qu7eVyXbTAmAhjtFjxA459V,1668895229,-1.0,5
1281,GyCowAEYpkAxvh9duU8xgtL59FG2PXwe47SYiUv9Spuu,4Yd1cdwXP4SwiYGFFyPHyiHLAK8viVc4hhDbJiAnxFbB,1648664489,1.0,1
1282,4WFgxbFDSH6PbMhqCGErqBKt6oguh4EXdcpfv4AyzepV,4YHo9zw3MuuQbrTWpXtoToceMP7S53i7gHm89cRun2Bn,1666911510,-1.0,1
1283,69pZWja2Yya1d57F3jphdfKNW7dP4WK1nrBPhzFf6har,4YKJzk1Vmxh4fTQGjAR1SYSeaVpdM7D55fkFeHbCosVr,1644776014,0.943,2
1284,9WTcurYU6eFx9gyngoxiNR4BiEudVSXHrwnhmVhAEzhq,4yL8xiRJjKxwf19qzmYRLohaY45V388hVqknjJW3FqqE,1674388772,0.0,4
1285,CEYJJPcduJoLdyvYK45wXuTbjg7zgWWRq511uk7svsdn,4yS4ywTLypQUUNg7oTbZu27RVsCBveyv2etiPYTkic4g,1663191018,-1.0,5
1286,J8spKXcSzWYFM94ineXx5NUcUWkWU6qDhoycu7Xkj9G2,4Ytcm2dFnf1QffYome3GqzRLxmX4T9AxVxd1H6PNnUYA,1673092659,0.0,11
1287,,4yuNaE7VPuneeRexUygGqv1i7JCFicdArdF4x8Mu8WVE,,0.0,0
1288,,4YxfCiQZ2GQhkKdkDwrrhzszJFXeSDmyAD3Sn52yxtYM,,0.0,0
1289,,4YZVh9bAQpa3FNdC2RaDjfqVfkQEv5QTtpBGTBepKfaB,,0.0,0
1290,,4Z2fjgZn7FwuBM1KvTSmCgXXi1tRwmvbuaPZy2q4eo7k,,0.0,0
1291,BdBwcFK1Ax1RhuhCqL5WYcBdTfMgF376iwWUEX4UYgaG,4z6k2n2Fw7uzBExHYNGaJxaMk3mKo5NbupB2VHwYP47q,1643558236,-1.0,3
1292,AhKTWPuFvQ2MeHoXEPDE9MoEwxH6EsmNzENjPuN8nSpq,4z9YRwRmBbLZZW6H6BicYLMUwNpdvvNrmJ5yCegUpMDb,1659484830,-1.0,3
1293,HLmvLg1mv25vQTcPU91q5adcrmfTRMAZoeN6PBoBiFrp,4ZC3JkhaLVUNEYW2aovgzLe9d2ind8jhMoPKUQaPAP7e,1671045279,14.9,5
1294,63Z4yBdXzapnaHSE8YNSSYYo5FdxyGAaQ1TS9p9SjmTC,4ZFXceoM6hEguruJQS5LDEAjN5HbkJ1iKaybhmvRweSu,1665103723,6.7,3
1295,,4ZiZKyNbfVSNfeDwEVKkk1Z8vjs7iXXkfKXAmP2paCDs,,0.0,0
1296,6aCgxYKYN61LguJKd1wkjvB7pPmcbX7jezpqTfC4ngBa,4ZKDkEKRXynHp3UjvUbzjfpU8bNjXPu9DxECtBHJmMwt,1669675376,0.0,9
1297,AYbA3vbyt8LxQTxgTMm5kaZXZcpqRxu3aNSv9vYZpLtX,4ZmLtGp1qkNWDHGCi2YuaYxzCEgYRbAyQwU2EihAz7J5,1654616845,0.0,4
1298,D7iHHazsZerBrd9xX1DPXbBQWtDv9EgKr8qycED6rBpY,4zmUFTELj1htwEFcoK6HFEgd2ZU41X7cJKCXZMv59bpf,1675610487,-1.0,13
1299,,4znhczjUsna9DXPcfzGiVce981cuJLcEypLzXcf5ar9t,,0.0,0
1300,25iM18qZxgkTT5c6eBBrpnToi8vpjmNQQbuRNCZkerFA,4ZPky2omoHvwBeDQoySz1Sa6hs3mxPNxVpcs6TxLcswo,1665121821,-1.0,1
1301,9NPJErDkMCFuC9zN9vtKKGd2PvBxBTmQm5WYo8dsKTjw,4Zqo5hNuNwf154dPKhjdWCtWuRM1VfyEEyNiQgNAggum,1667736406,-1.0,1
1302,8bxzdbD5wRFfkhPGJ8sxnHdw7xJ95KAvSaXW2hSXzYn9,4zqqcHPyVRpRntPi2nzEiu6SyuF65KH1s7QE6N5QEPbq,1662008872,-1.0,7
1303,,4zQUmGEYEm7AeSLW6yrunCpshygzCdx5yXwNz8TmoBtS,,0.0,0
1304,6t5QVvcYipRwNxSr86SJiwR7KJxuRVwDdqiAphLYCMYz,4zyNcsCR1VWFn6EfwyfLAxADYNhY4LihSYUd8kmjgryW,1665347631,0.0,2
1305,BdBwcFK1Ax1RhuhCqL5WYcBdTfMgF376iwWUEX4UYgaG,514iwmc4gKMwpi4MZLT7994MqgyhpxEX8qXQMp1H71Si,1645831352,-1.0,2
1306,,518wNQShvGECYTFwneNaVD3bC6qEcPoGTTAW6NeFSRPX,,0.0,0
1307,,51AZkc5NGGmFbNf1KaqCdc63UBq4Jr3pNXDyKM2KYbTh,,0.0,0
1308,4Dzxnzr1mvpsUffDryrjXmbK7NX6UXjL6LzuDdj3aaXD,51bHSbpKrVgDfXghRcatHJztQTSjuCG2mvrjPep6g8qy,1642741952,-1.0,3
1309,,51bX8xx9inqTrxoVEKg1fzMouWkjnCuyXk6nj9WQQviH,,0.0,0
1310,4dC1n7fgdTwJYKeAdE6reLJZ8yqRaez3fW64McaxjRyS,51hYkvzCJgfdLnK8rKsQZfiBQrqo2RobGj6ZXNHkcJAZ,1656772381,0.0,3
1311,,51kPQuvFUvXoDSTayxBVtY1kC75dzpUFbwkkFzX71yb6,,0.0,0
1312,,51nkBQZf9YucnkenJfQ1Sv3jWK2jqKtcAhNrnHmTxvha,,0.0,0
1313,,526GQo527X71UgDoG2FafGK3rMgxwBfPm8AZrz9kJcEE,,0.0,0
1314,63Z4yBdXzapnaHSE8YNSSYYo5FdxyGAaQ1TS9p9SjmTC,527MY8TQndcYsfh54A2ViTAAyDi7puD6mbjP7mwoFV1e,1665103540,6.52,3
1315,FgMNcpsY2WcYy3d3shxpGoQWgRxBsSqPJgE7fUVJP2da,529F3g8w9fVc9eE1jND3oxEVNwDqVDEj7BnSu2TbZiG8,1672348827,0.0,3
1316,,52CjsWyL3udrGvudmQtzaeJzYWLy5L74XTPuhepMcbcZ,,0.0,0
1317,5uV4RAGwkozJVwKSim7jNHy52hf4R47VrbVruCJ8MGHt,52jwd5xbyiReXf1tdxVkMLGeS9XwwThanfGjv8yjQksq,1643984743,-1.0,2
1318,BdBwcFK1Ax1RhuhCqL5WYcBdTfMgF376iwWUEX4UYgaG,52pE2WbtrJfQNVts9AE86wDDV7dkbXoFYMj9G5fqqGoh,1644297850,-1.0,2
1319,86k5DBEHekV5K1gpPygwQaR8kUQFkenXMyo4WfM1n7TX,52QoV5SYEWwVTyq4QJqVr7KLrSaqqxXrsMxBqCDszTbK,1672491557,16.8,6
1320,8bxzdbD5wRFfkhPGJ8sxnHdw7xJ95KAvSaXW2hSXzYn9,52TinepvmPhUamrWCs7rbCPhmfmhGnYH8URHXUGF8WrM,1666045248,0.0,4
1321,ELGv1x15NbCCJSerwKbtmEzaVtLGmp8rs4FRCVTTj78k,52uR2EAZCqoq3Fo8kk3uds16VEWq3fwgQu21GyFLyeE8,1675066695,12.0,6
1322,BmjJuuv1gykZFCeni8jeMNydrFzAHkSrnTD1Mh3DMMe6,52uxfzC87FhqjaDv35fvf2nvBEEjXeTKWQzT6nbn1wrb,1667043445,28.99,5
1323,DT4AzfL7pSWtrZHje9mjVwaT43pkzdN3SbTaziTRkW9X,52vF162jxqnMckN5ZEYZUCJah4Fr4SeHRtGqVC4X3FJT,1665248213,11.87,5
1324,J8spKXcSzWYFM94ineXx5NUcUWkWU6qDhoycu7Xkj9G2,532XsXvDdy6NrBAaqgXhAmw3Mu3tV6oCPyb6GauE13i5,1673092747,0.0,2
1325,,537ACqox88BCVadTN3G9qh7dnrRUN7NLjMpgs2YvNthb,,0.0,0
1326,ASR51YQKzazgsk9Layvuu5UAkFoPNsTALqRMNdCbVJgZ,53ckbEMoGQLQ8VkboDgW3mpssu6XnwCYkpw3u2TGDiKS,1663748228,-1.0,8
1327,5wirGezuBmyYpSPhbwWrLTcBM1Ui222pz3ZL8rWSd5pP,53fv649pZYw3gdF2zESFkZkB7g4pcPwogVpWPwSM2HmK,1670973799,21.5,6
1328,,53htvrxWeUhQXeH7MuN6GW229Ty7ddEoT2HsrC7NhKRp,,0.0,0
1329,AmhgKYaWmHZEgY7MiT8TVtRJhXwKioz6VjECGDEJdgyy,53rYwGADMX8L4rUtAkTAMYPLFw1Rd5LY5NKY2RuQwLwK,1670090190,0.0,5
1330,J8spKXcSzWYFM94ineXx5NUcUWkWU6qDhoycu7Xkj9G2,53SFXZqPXZH7KcmjA7fvLXYT4XLtmUNvnxhjSDwBLX1z,1673092842,0.0,6
1331,77oToHiKhqceeS3B9uT85Ke83Z1sR4F8AugcjJWtnWrJ,53vXXKVGgcLJd7v3VMCfd7zWaCbTBPJQ6hLS2NYow5ie,1671726719,-1.0,5
1332,EUzxULkGVctkc3y6WweEVpp1kzz44Qe3PJSdr1i4rXxA,53xoYRND2EGsk7i7MoGFuqMXsEhTo93z48UeyRG3nEFj,1654539871,-1.0,4
1333,FES3dGwwfEAmBPJ778quWkZhpMrRQxAWHtwevdFWduTq,53y74Z8BT9A7Ctmg7iT5jVJbc97hNUZo4oPqvpyFXyyw,1663253281,0.0,6
1334,,546QzuUufgW9gasRtb2bqNfgf8UJXE8MM63mHw9PXiMe,,0.0,0
1335,,54DB3HN5GYdYrUWZeCe1SJbwD9auydxRDzJ7N3LrGUvh,,0.0,0
1336,CcRM8YS5iqkrcVMwqpECTkja5Vo8tp8MjLLFweDzQuvd,54Eo73pLE9BhtNDwpyscZJR4NAtRoMpCxBv7zcruRgz3,1657530966,-1.0,5
1337,CZtdXJZic1GhJAhhnFQpumJJ9dNqUdYDkW7bAMhewdBL,54fpyYkmvxWkDgFXAZSXDyJK3NYCT4bYzyM7awcGmzXZ,1665178749,4.0,4
1338,7i7kqiYzBhP5kMWBn3cSKoTADqmsT1qabvLGDcC6pFnn,54gUibesERTqJ2N9vU4iSCpDUyqJgNJXgXe2nAVRTHcg,1658438989,-1.0,2
1339,DcZVASvYeHkQJfpiVjwTL3NbCZyGcPLQ4TGKFTovFAR5,54HLayY4UwAqsfcvy2UoyoX1m2qq6czV5D9TJgLM2WqV,1673741274,0.0,4
1340,,54i7jToFm7Q9kNXRpyxFEs3okHSb6FZVBgWDJjSrTCu2,,0.0,0
1341,2HRtvKaFpu5wvZia5NnDb7GWwidBy3JiFjMMx7c9uSux,54jC86kwKWP6fCXPKVbKxs8jbprnGCaysj91wvDfu1RB,1671179259,0.0,12
1342,FJqB9npggS4DHpLWi4YCsSa9qj1vH7dWmz64jJezhkBF,54Jfmbx6KM6wE5GV7GZcgXwtUYFbK7YVckCyG8T3DfUg,1665230028,0.0,4
1343,FEeZBMLrF6aZbMqdUQztbas9ZskPrHnwtosM71T8iqce,54kaKsZh3vDZqTgwgkSJK7NsPX6sD7nPn2qfoQZvgadM,1676122309,-1.0,6
1344,B4sPLzfPv8ZszXhrbjyf3Yekrq2kY4UwTd8iGQbv2XhJ,54QyCYEqXUq4meAtWU8e9ytkjd1NQWqrAYKJLK8VaYTG,1661900656,-1.0,9
1345,,54rHaR5k6CbDBE8iX18NxdbJpJLCJkQVANxmxB8ohZe5,,0.0,0
1346,9jR4vfkt1ubD328PEiuwyyQRF7ZZ1xGRS5etpjZ7aEkm,553Y5tjF8BHX53nTeKsm2KEr5crQ8mJL57e1xVUyMF4h,1659711666,-1.0,4
1347,C1EnYPe2Y5ww622fEkTGxqxS5uDTzs75GEKTqwENbaHE,554UUdsygPZoHwvcCo9iadJuCfiwX1Jh3ra1pdVpFhND,1674302127,0.0,5
1348,,55hM4tnPQ5SZbjdF35YtKfFe8owPQ9xK6EzFxEgkNBso,,0.0,0
1349,,55yVDs9srP3uhBkfk4jQu6hsmHKKKwAf5xzKD8inngsP,,0.0,0
1350,Hj48JYn2xfY6e5u2NdFsHKQmzT5nj8C15YHwQhaZeSwW,55zhMzZvwQjsxTyBC3aVC3BFw2juKk73XQ5BwwoJzJGa,1671133466,0.0,3
1351,BdBwcFK1Ax1RhuhCqL5WYcBdTfMgF376iwWUEX4UYgaG,569y5W3iLt78HgfQHGWjFnutkjHgyrEsG1j8vmexPx6Y,1643901098,-1.0,3
1352,EaHbYPYtNFV2UtKR4dEAXS8vhCp55vCuoHVRCGHeEn7e,56DfJZVkSy7FdinbjEQWBXRVDc2HMcqMCM76kntdQZt7,1664815350,0.0,5
1353,6sRQ48UhD7Bn98E7ygWVfQVQFX5an54nTaZMWoZpBXMv,56hhVq8W2mCwd4gMbJwk6b3rkvYm8MNSuz63bsVcin6c,1668070550,-1.0,8
1354,FjvyW921zbB4bzgKbmwsUsNyL4eAEV6duKmHKvtpq45p,56pE6ezpaKieyCtEZ8Kozv1P64sXsuMZzg6CmnimGcK,1673720129,-1.0,1
1355,QVaUAQyPozeQ5WSuh1rmz6zAdgFPnYd11zn6DUoRxAE,56Q1j1qterzzpkhFJeCEWLaG1AWxL35dnQdRseeNBRMd,1675627906,0.0,6
1356,,56TUSNoCki8yFZPmXbDhdTbdF54Zthf89sNDMgsAKM4Z,,0.0,0
1357,zFL4TgjkBEmsJyDemi7XCrrBRgmegroSqp8rJg7ZRcd,56WvhJk6CMR3WjBYjTn6DumArZBFzRiHLeYhqMR65LAv,1668632775,16.7,4
1358,AYAMhpr1PfF7WRiXNYYkhBhc6tiXJenSS2nwhEdcG2G1,5738Sn2zQmMgxTH522wUVog71zQ3e3stBv8uJymwL15B,1665122087,-1.0,1
1359,ANCHhn2DFb4R1u6jqTdqvvKxXwKaCb7p3CnNrJpYmLkb,57bmJW6Yx6G4SyFSmxkQ38YwoY3uw5JrRVJESMy6N9Gq,1675295846,0.0,7
1360,,57DLoMn54SGcZ6ufysMS3sKtm3Wa2bWGMU9VKfsQqVF9,,0.0,0
1361,5QKcgLJo6cq27WLTruzG26rdBbgFLjbCHJ8vwKyQc8yV,57MvwkqKhmukh668M8AQVrUSmGdBGdxL2bQNyd2osTNf,1669221200,0.0,7
1362,3Wa7QqM3Mzqq1MvWSCddak7HTLpZbazivUWVcTh1TTgG,57r6AZTzDsLeJ1EQK3XN3WuY9yWLe9NoPPM5xpSyoyqB,1669580831,0.0,5
